table_id,declared_id,name,function_name,source_kind,dimensions,shape,breakpoint_ids,flat_index,coordinates,value,issues
CDWF0_table,CDWF0_table,CDWF0,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,23,"[-15.0,3.0]",0.0019059,
CDWF0_table,CDWF0_table,CDWF0,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,24,"[-15.0,3.5]",0.001674,
CDWF0_table,CDWF0_table,CDWF0,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,25,"[-15.0,4.0]",0.0018636,
CDWF0_table,CDWF0_table,CDWF0,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,26,"[0.0,0.3]",0.0,
CDWF0_table,CDWF0_table,CDWF0,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,27,"[0.0,0.6]",0.0,
CDWF0_table,CDWF0_table,CDWF0,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,28,"[0.0,0.8]",0.0,
CDWF0_table,CDWF0_table,CDWF0,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,29,"[0.0,0.9]",0.0,
CDWF0_table,CDWF0_table,CDWF0,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,30,"[0.0,0.95]",0.0,
CDWF0_table,CDWF0_table,CDWF0,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,31,"[0.0,1.1]",0.0,
CDWF0_table,CDWF0_table,CDWF0,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,32,"[0.0,1.2]",0.0,
CDWF0_table,CDWF0_table,CDWF0,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,33,"[0.0,1.6]",0.0,
CDWF0_table,CDWF0_table,CDWF0,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,34,"[0.0,2.0]",0.0,
CDWF0_table,CDWF0_table,CDWF0,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,35,"[0.0,2.5]",0.0,
CDWF0_table,CDWF0_table,CDWF0,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,36,"[0.0,3.0]",0.0,
CDWF0_table,CDWF0_table,CDWF0,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,37,"[0.0,3.5]",0.0,
CDWF0_table,CDWF0_table,CDWF0,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,38,"[0.0,4.0]",0.0,
CDWF0_table,CDWF0_table,CDWF0,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,39,"[15.0,0.3]",0.0044291,
CDWF0_table,CDWF0_table,CDWF0,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,40,"[15.0,0.6]",0.0065185,
CDWF0_table,CDWF0_table,CDWF0,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,41,"[15.0,0.8]",0.0057942,
CDWF0_table,CDWF0_table,CDWF0,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,42,"[15.0,0.9]",0.0036214,
CDWF0_table,CDWF0_table,CDWF0,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,43,"[15.0,0.95]",0.0057942,
CDWF0_table,CDWF0_table,CDWF0,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,44,"[15.0,1.1]",0.005531,
CDWF0_table,CDWF0_table,CDWF0,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,45,"[15.0,1.2]",0.0053554,
CDWF0_table,CDWF0_table,CDWF0,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,46,"[15.0,1.6]",0.0046532,
CDWF0_table,CDWF0_table,CDWF0,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,47,"[15.0,2.0]",0.0041987,
CDWF0_table,CDWF0_table,CDWF0,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,48,"[15.0,2.5]",0.0037003,
CDWF0_table,CDWF0_table,CDWF0,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,49,"[15.0,3.0]",0.0010488,
CDWF0_table,CDWF0_table,CDWF0,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,50,"[15.0,3.5]",0.00033315,
CDWF0_table,CDWF0_table,CDWF0,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,51,"[15.0,4.0]",0.00048726,
CDWF0_table,CDWF0_table,CDWF0,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,52,"[30.0,0.3]",0.02118,
CDWF0_table,CDWF0_table,CDWF0,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,53,"[30.0,0.6]",0.031171,
CDWF0_table,CDWF0_table,CDWF0,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,54,"[30.0,0.8]",0.027708,
CDWF0_table,CDWF0_table,CDWF0,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,55,"[30.0,0.9]",0.017317,
CDWF0_table,CDWF0_table,CDWF0,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,56,"[30.0,0.95]",0.027708,
CDWF0_table,CDWF0_table,CDWF0,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,57,"[30.0,1.1]",0.02376,
CDWF0_table,CDWF0_table,CDWF0,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,58,"[30.0,1.2]",0.021127,
CDWF0_table,CDWF0_table,CDWF0,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,59,"[30.0,1.6]",0.010596,
CDWF0_table,CDWF0_table,CDWF0,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,60,"[30.0,2.0]",0.0082981,
CDWF0_table,CDWF0_table,CDWF0,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,61,"[30.0,2.5]",0.0078121,
CDWF0_table,CDWF0_table,CDWF0,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,62,"[30.0,3.0]",0.0032057,
CDWF0_table,CDWF0_table,CDWF0,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,63,"[30.0,3.5]",0.0024146,
CDWF0_table,CDWF0_table,CDWF0,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,64,"[30.0,4.0]",0.0021824,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,0,"[-30.0,0.3]",-0.00055718,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,1,"[-30.0,0.6]",-0.00058996,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,2,"[-30.0,0.8]",-0.00068829,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,3,"[-30.0,0.9]",-0.00072106,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,4,"[-30.0,0.95]",-0.00057357,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,5,"[-30.0,1.1]",-0.00045916,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,6,"[-30.0,1.2]",-0.00038283,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,7,"[-30.0,1.6]",-7.7631e-05,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,8,"[-30.0,2.0]",-0.00072754,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,9,"[-30.0,2.5]",-0.0005402,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,10,"[-30.0,3.0]",-0.00094638,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,11,"[-30.0,3.5]",-0.00086601,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,12,"[-30.0,4.0]",-0.00088642,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,13,"[-15.0,0.3]",-0.00044972,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,14,"[-15.0,0.6]",-0.00047618,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,15,"[-15.0,0.8]",-0.00055554,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,16,"[-15.0,0.9]",-0.00058199,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,17,"[-15.0,0.95]",-0.00046295,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,18,"[-15.0,1.1]",-0.00052252,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,19,"[-15.0,1.2]",-0.00056227,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,20,"[-15.0,1.6]",-0.00072118,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,21,"[-15.0,2.0]",-0.00040179,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,22,"[-15.0,2.5]",-0.00023169,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,23,"[-15.0,3.0]",-0.00031223,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,24,"[-15.0,3.5]",-0.00025283,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,25,"[-15.0,4.0]",-0.00029197,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,26,"[0.0,0.3]",0.0,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,27,"[0.0,0.6]",0.0,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,28,"[0.0,0.8]",0.0,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,29,"[0.0,0.9]",0.0,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,30,"[0.0,0.95]",0.0,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,31,"[0.0,1.1]",0.0,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,32,"[0.0,1.2]",0.0,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,33,"[0.0,1.6]",0.0,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,34,"[0.0,2.0]",0.0,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,35,"[0.0,2.5]",0.0,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,36,"[0.0,3.0]",0.0,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,37,"[0.0,3.5]",0.0,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,38,"[0.0,4.0]",0.0,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,39,"[15.0,0.3]",-0.00041459,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,40,"[15.0,0.6]",-0.00061017,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,41,"[15.0,0.8]",-0.00054237,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,42,"[15.0,0.9]",-0.00033898,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,43,"[15.0,0.95]",-0.00054237,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,44,"[15.0,1.1]",-0.00029254,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,45,"[15.0,1.2]",-0.00012588,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,46,"[15.0,1.6]",0.00054055,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,47,"[15.0,2.0]",0.00049459,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,48,"[15.0,2.5]",0.00038064,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,49,"[15.0,3.0]",0.00016831,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,50,"[15.0,3.5]",0.0001323,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,51,"[15.0,4.0]",0.00011275,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,52,"[30.0,0.3]",0.00045188,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,53,"[30.0,0.6]",0.00066505,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,54,"[30.0,0.8]",0.00059115,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,55,"[30.0,0.9]",0.00036947,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,56,"[30.0,0.95]",0.00059115,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,57,"[30.0,1.1]",0.00079026,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,58,"[30.0,1.2]",0.00092308,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,59,"[30.0,1.6]",0.0014542,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,60,"[30.0,2.0]",0.0010573,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,61,"[30.0,2.5]",0.0005375,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,62,"[30.0,3.0]",0.00030236,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,63,"[30.0,3.5]",0.00023487,
CDWF1_table,CDWF1_table,CDWF1,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,64,"[30.0,4.0]",0.00030604,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,0,"[-30.0,0.3]",-6.5295e-05,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,1,"[-30.0,0.6]",-6.9136e-05,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,2,"[-30.0,0.8]",-8.0659e-05,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,3,"[-30.0,0.9]",-8.45e-05,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,4,"[-30.0,0.95]",-6.7216e-05,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,5,"[-30.0,1.1]",-6.1645e-05,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,6,"[-30.0,1.2]",-5.7929e-05,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,7,"[-30.0,1.6]",-4.3071e-05,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,8,"[-30.0,2.0]",-2.6316e-05,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,9,"[-30.0,2.5]",-1.3319e-05,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,10,"[-30.0,3.0]",3.4459e-05,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,11,"[-30.0,3.5]",2.7801e-05,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,12,"[-30.0,4.0]",1.8057e-05,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,13,"[-15.0,0.3]",-1.7251e-05,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,14,"[-15.0,0.6]",-1.8266e-05,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,15,"[-15.0,0.8]",-2.131e-05,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,16,"[-15.0,0.9]",-2.2325e-05,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,17,"[-15.0,0.95]",-1.7758e-05,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,18,"[-15.0,1.1]",-1.1039e-05,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,19,"[-15.0,1.2]",-6.5564e-06,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,20,"[-15.0,1.6]",1.1368e-05,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,21,"[-15.0,2.0]",-4.8778e-06,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,22,"[-15.0,2.5]",2.4571e-06,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,23,"[-15.0,3.0]",1.1808e-05,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,24,"[-15.0,3.5]",8.3265e-06,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,25,"[-15.0,4.0]",1.0391e-05,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,26,"[0.0,0.3]",0.0,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,27,"[0.0,0.6]",0.0,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,28,"[0.0,0.8]",0.0,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,29,"[0.0,0.9]",0.0,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,30,"[0.0,0.95]",0.0,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,31,"[0.0,1.1]",0.0,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,32,"[0.0,1.2]",0.0,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,33,"[0.0,1.6]",0.0,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,34,"[0.0,2.0]",0.0,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,35,"[0.0,2.5]",0.0,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,36,"[0.0,3.0]",0.0,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,37,"[0.0,3.5]",0.0,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,38,"[0.0,4.0]",0.0,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,39,"[15.0,0.3]",7.9391e-05,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,40,"[15.0,0.6]",0.00011684,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,41,"[15.0,0.8]",0.00010386,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,42,"[15.0,0.9]",6.4913e-05,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,43,"[15.0,0.95]",0.00010386,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,44,"[15.0,1.1]",7.5492e-05,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,45,"[15.0,1.2]",5.6567e-05,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,46,"[15.0,1.6]",-1.9109e-05,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,47,"[15.0,2.0]",-5.1381e-05,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,48,"[15.0,2.5]",-1.542e-05,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,49,"[15.0,3.0]",-2.2033e-06,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,50,"[15.0,3.5]",7.2906e-07,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,51,"[15.0,4.0]",5.7344e-07,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,52,"[30.0,0.3]",-2.3486e-06,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,53,"[30.0,0.6]",-3.4565e-06,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,54,"[30.0,0.8]",-3.0725e-06,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,55,"[30.0,0.9]",-1.9203e-06,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,56,"[30.0,0.95]",-3.0725e-06,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,57,"[30.0,1.1]",-3.0302e-05,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,58,"[30.0,1.2]",-4.8468e-05,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,59,"[30.0,1.6]",-0.0001211,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,60,"[30.0,2.0]",-6.9909e-05,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,61,"[30.0,2.5]",1.1104e-05,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,62,"[30.0,3.0]",-4.134e-06,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,63,"[30.0,3.5]",4.2076e-06,
CDWF2_table,CDWF2_table,CDWF2,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,64,"[30.0,4.0]",-1.1453e-05,
CDWF3_table,CDWF3_table,CDWF3,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,0,"[-30.0,0.3]",2.1654e-06,
CDWF3_table,CDWF3_table,CDWF3,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,1,"[-30.0,0.6]",2.2927e-06,
CDWF3_table,CDWF3_table,CDWF3,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,2,"[-30.0,0.8]",2.6748e-06,
CDWF3_table,CDWF3_table,CDWF3,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,3,"[-30.0,0.9]",2.8022e-06,
CDWF3_table,CDWF3_table,CDWF3,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,4,"[-30.0,0.95]",2.229e-06,
CDWF3_table,CDWF3_table,CDWF3,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,5,"[-30.0,1.1]",1.4226e-06,
CDWF3_table,CDWF3_table,CDWF3,,top-level-definition,2,"[5,13]",DWF_PTS;XMACH1_PTS,6,"[-30.0,1.2]",8.8465e-07,
